#please cite:
#Zhou KR, Liu S, Cai L, et al. ENCORI: The Encyclopedia of RNA Interactomes.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0003296	hsa-miR-627-5p	ENSG00000136238	RAC1	protein_coding	chr7	6442288	6442294	6442267	6442295	+	8	1	AGO1,AGO1-4,AGO2	1	0	1	1	0	0	0	4
MIMAT0003301	hsa-miR-33b-5p	ENSG00000136238	RAC1	protein_coding	chr7	6442888	6442893	6442888	6442893	+	6	0	AGO1-4,AGO2	1	0	1	0	0	0	0	4
MIMAT0003301	hsa-miR-33b-5p	ENSG00000136238	RAC1	protein_coding	chr7	6443101	6443106	6443101	6443106	+	14	0	AGO1,AGO1-4,AGO2,AGO3	1	0	1	0	0	0	0	4
MIMAT0003301	hsa-miR-33b-5p	ENSG00000136238	RAC1	protein_coding	chr7	6443545	6443550	6443532	6443551	+	14	0	AGO1-4,AGO2	1	0	1	0	1	0	0	4
MIMAT0003311	hsa-miR-641	ENSG00000136238	RAC1	protein_coding	chr7	6443279	6443284	6443279	6443284	+	20	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	3
MIMAT0003320	hsa-miR-650	ENSG00000136238	RAC1	protein_coding	chr7	6442024	6442041	6442024	6442041	+	8	2	AGO1-4	0	1	0	0	0	0	0	0
MIMAT0003320	hsa-miR-650	ENSG00000136238	RAC1	protein_coding	chr7	6442545	6442550	6442523	6442551	+	14	0	AGO1-4,AGO2	1	0	1	1	0	0	0	0
MIMAT0003320	hsa-miR-650	ENSG00000136238	RAC1	protein_coding	chr7	6442967	6442973	6442946	6442974	+	26	0	AGO1,AGO1-4,AGO2,AGO3	1	0	1	1	0	0	0	0
MIMAT0003320	hsa-miR-650	ENSG00000136238	RAC1	protein_coding	chr7	6443071	6443077	6443050	6443078	+	27	0	AGO1,AGO1-4,AGO2,AGO3	1	0	1	1	0	0	0	0
MIMAT0003320	hsa-miR-650	ENSG00000136238	RAC1	protein_coding	chr7	6443350	6443355	6443328	6443356	+	32	0	AGO1,AGO1-4,AGO2	1	0	1	1	0	0	0	0
MIMAT0003331	hsa-miR-655-3p	ENSG00000136238	RAC1	protein_coding	chr7	6442916	6442921	6442894	6442922	+	11	0	AGO1-4,AGO2	1	0	0	1	0	0	0	3
MIMAT0003331	hsa-miR-655-3p	ENSG00000136238	RAC1	protein_coding	chr7	6443079	6443085	6443058	6443086	+	29	0	AGO1,AGO1-4,AGO2,AGO3	1	0	0	1	0	0	0	3
MIMAT0003389	hsa-miR-542-3p	ENSG00000136238	RAC1	protein_coding	chr7	6442850	6442855	6442850	6442855	+	14	0	AGO1,AGO1-4,AGO2	1	0	1	0	0	0	0	2
MIMAT0003389	hsa-miR-542-3p	ENSG00000136238	RAC1	protein_coding	chr7	6443300	6443306	6443284	6443307	+	23	0	AGO1,AGO1-4,AGO2	1	0	1	0	1	0	0	2
MIMAT0004185	hsa-miR-802	ENSG00000136238	RAC1	protein_coding	chr7	6443146	6443152	6443146	6443152	+	14	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	6
MIMAT0004502	hsa-miR-28-3p	ENSG00000136238	RAC1	protein_coding	chr7	6443186	6443191	6443186	6443191	+	8	0	AGO1-4,AGO2	1	0	0	0	0	0	0	1
MIMAT0004683	hsa-miR-362-3p	ENSG00000136238	RAC1	protein_coding	chr7	6442770	6442773	6442767	6442775	+	17	0	AGO1,AGO1-4,AGO2	2	0	0	0	0	0	0	5
MIMAT0004687	hsa-miR-371a-5p	ENSG00000136238	RAC1	protein_coding	chr7	6442463	6442468	6442463	6442468	+	5	0	AGO1-4	1	0	0	0	0	0	0	1
MIMAT0004688	hsa-miR-374a-3p	ENSG00000136238	RAC1	protein_coding	chr7	6443096	6443102	6443075	6443103	+	22	0	AGO1,AGO1-4,AGO2,AGO3	0	0	0	1	0	1	0	1
MIMAT0004692	hsa-miR-340-5p	ENSG00000136238	RAC1	protein_coding	chr7	6443219	6443226	6443205	6443227	+	12	0	AGO1-4,AGO2	1	0	0	0	1	0	0	6
MIMAT0004799	hsa-miR-589-5p	ENSG00000136238	RAC1	protein_coding	chr7	6442520	6442525	6442520	6442525	+	12	0	AGO1-4,AGO2	1	0	0	0	0	0	0	1
MIMAT0004805	hsa-miR-616-3p	ENSG00000136238	RAC1	protein_coding	chr7	6442319	6442324	6442319	6442324	+	5	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	4
MIMAT0004807	hsa-miR-624-3p	ENSG00000136238	RAC1	protein_coding	chr7	6443076	6443081	6443076	6443081	+	21	0	AGO1,AGO1-4,AGO2,AGO3	1	0	0	0	0	0	0	1
MIMAT0004903	hsa-miR-300	ENSG00000136238	RAC1	protein_coding	chr7	6443076	6443083	6443060	6443084	+	29	0	AGO1,AGO1-4,AGO2,AGO3	1	0	0	0	1	0	0	0
MIMAT0004909	hsa-miR-450b-5p	ENSG00000136238	RAC1	protein_coding	chr7	6442446	6442452	6442446	6442452	+	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3
MIMAT0004919	hsa-miR-541-5p	ENSG00000136238	RAC1	protein_coding	chr7	6443584	6443590	6443563	6443591	+	18	0	AGO1,AGO1-4,AGO2	0	0	1	1	0	1	0	3
MIMAT0004924	hsa-miR-876-5p	ENSG00000136238	RAC1	protein_coding	chr7	6443583	6443588	6443567	6443589	+	18	0	AGO1,AGO1-4,AGO2	1	0	0	0	1	0	0	6
MIMAT0004947	hsa-miR-885-5p	ENSG00000136238	RAC1	protein_coding	chr7	6442618	6442625	6442618	6442625	+	34	1	AGO1,AGO1-4,AGO2,AGO3	1	0	0	0	0	0	0	8
MIMAT0004949	hsa-miR-877-5p	ENSG00000136238	RAC1	protein_coding	chr7	6442723	6442729	6442723	6442729	+	19	0	AGO1,AGO1-4,AGO2,AGO3	1	0	1	0	0	0	0	2
MIMAT0004954	hsa-miR-543	ENSG00000136238	RAC1	protein_coding	chr7	6442928	6442933	6442928	6442933	+	10	0	AGO1-4,AGO2	1	0	0	0	0	0	0	2
MIMAT0004955	hsa-miR-374b-5p	ENSG00000136238	RAC1	protein_coding	chr7	6443080	6443087	6443067	6443088	+	30	0	AGO1,AGO1-4,AGO2,AGO3	1	0	0	0	1	0	0	5
MIMAT0004959	hsa-miR-216b-5p	ENSG00000136238	RAC1	protein_coding	chr7	6442699	6442704	6442697	6442704	+	15	0	AGO1,AGO1-4,AGO2	1	0	1	0	0	0	0	5
MIMAT0004959	hsa-miR-216b-5p	ENSG00000136238	RAC1	protein_coding	chr7	6442817	6442822	6442817	6442822	+	23	0	AGO1,AGO1-4,AGO2,AGO3	1	0	1	0	0	0	0	5
MIMAT0004984	hsa-miR-941	ENSG00000136238	RAC1	protein_coding	chr7	6442758	6442764	6442758	6442764	+	16	0	AGO1,AGO1-4,AGO2	1	0	1	0	0	0	0	0
MIMAT0004985	hsa-miR-942-5p	ENSG00000136238	RAC1	protein_coding	chr7	6442466	6442471	6442466	6442471	+	5	0	AGO1-4	1	0	0	0	0	0	0	2
MIMAT0004987	hsa-miR-944	ENSG00000136238	RAC1	protein_coding	chr7	6443245	6443250	6443245	6443250	+	22	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	2
MIMAT0005788	hsa-miR-513b-5p	ENSG00000136238	RAC1	protein_coding	chr7	6442659	6442666	6442659	6442666	+	10	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4
MIMAT0005789	hsa-miR-513c-5p	ENSG00000136238	RAC1	protein_coding	chr7	6442462	6442469	6442462	6442469	+	5	0	AGO1-4	1	0	0	0	0	0	0	3
MIMAT0005792	hsa-miR-320b	ENSG00000136238	RAC1	protein_coding	chr7	6442688	6442694	6442667	6442695	+	15	0	AGO1,AGO1-4,AGO2	1	0	1	1	1	0	0	4
MIMAT0005792	hsa-miR-320b	ENSG00000136238	RAC1	protein_coding	chr7	6442940	6442945	6442918	6442946	+	15	0	AGO1,AGO1-4,AGO2,AGO3	1	0	1	1	0	0	0	4
MIMAT0005792	hsa-miR-320b	ENSG00000136238	RAC1	protein_coding	chr7	6443217	6443223	6443196	6443224	+	11	0	AGO1-4,AGO2	1	0	1	1	1	0	1	4
MIMAT0005793	hsa-miR-320c	ENSG00000136238	RAC1	protein_coding	chr7	6442688	6442694	6442667	6442695	+	15	0	AGO1,AGO1-4,AGO2	1	0	1	1	1	0	0	2
MIMAT0005793	hsa-miR-320c	ENSG00000136238	RAC1	protein_coding	chr7	6442940	6442945	6442918	6442946	+	15	0	AGO1,AGO1-4,AGO2,AGO3	1	0	1	1	0	0	0	2
MIMAT0005793	hsa-miR-320c	ENSG00000136238	RAC1	protein_coding	chr7	6443217	6443223	6443196	6443224	+	11	0	AGO1-4,AGO2	1	0	1	1	1	0	1	2
MIMAT0005794	hsa-miR-1296-5p	ENSG00000136238	RAC1	protein_coding	chr7	6442312	6442317	6442290	6442318	+	8	2	AGO1,AGO1-4,AGO2	1	0	0	1	0	1	0	2
MIMAT0005795	hsa-miR-1323	ENSG00000136238	RAC1	protein_coding	chr7	6442260	6442265	6442238	6442266	+	7	0	AGO1-4,AGO2	1	0	1	1	0	0	0	3
MIMAT0005795	hsa-miR-1323	ENSG00000136238	RAC1	protein_coding	chr7	6443562	6443567	6443540	6443568	+	19	0	AGO1,AGO1-4,AGO2	1	0	1	1	0	0	0	3
MIMAT0005796	hsa-miR-1271-5p	ENSG00000136238	RAC1	protein_coding	chr7	6442193	6442198	6442193	6442198	+	11	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	5
MIMAT0005796	hsa-miR-1271-5p	ENSG00000136238	RAC1	protein_coding	chr7	6442386	6442391	6442386	6442392	+	7	0	AGO1-4,AGO2	1	0	0	0	0	1	1	5
MIMAT0005800	hsa-miR-1298-5p	ENSG00000136238	RAC1	protein_coding	chr7	6442550	6442557	6442550	6442557	+	14	0	AGO1-4,AGO2	1	0	0	0	0	0	0	2
MIMAT0005800	hsa-miR-1298-5p	ENSG00000136238	RAC1	protein_coding	chr7	6442841	6442846	6442841	6442846	+	18	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	2
MIMAT0005886	hsa-miR-1297	ENSG00000136238	RAC1	protein_coding	chr7	6443305	6443310	6443305	6443310	+	25	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	0
MIMAT0005919	hsa-miR-548o-3p	ENSG00000136238	RAC1	protein_coding	chr7	6442260	6442265	6442260	6442265	+	3	0	AGO1-4,AGO2	1	0	1	0	0	0	0	2
MIMAT0005919	hsa-miR-548o-3p	ENSG00000136238	RAC1	protein_coding	chr7	6443562	6443567	6443562	6443567	+	16	0	AGO1,AGO1-4,AGO2	1	0	1	0	0	0	0	2
MIMAT0005930	hsa-miR-1276	ENSG00000136238	RAC1	protein_coding	chr7	6442644	6442650	6442644	6442650	+	11	1	AGO1-4,AGO2	1	0	0	0	0	0	0	3
MIMAT0005930	hsa-miR-1276	ENSG00000136238	RAC1	protein_coding	chr7	6443323	6443328	6443323	6443328	+	29	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	3
MIMAT0005951	hsa-miR-1307-3p	ENSG00000136238	RAC1	protein_coding	chr7	6442422	6442427	6442422	6442427	+	7	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4
MIMAT0006764	hsa-miR-320d	ENSG00000136238	RAC1	protein_coding	chr7	6442688	6442694	6442667	6442695	+	15	0	AGO1,AGO1-4,AGO2	1	0	1	1	1	0	0	2
MIMAT0006764	hsa-miR-320d	ENSG00000136238	RAC1	protein_coding	chr7	6442940	6442945	6442918	6442946	+	15	0	AGO1,AGO1-4,AGO2,AGO3	1	0	1	1	0	0	0	2
MIMAT0006764	hsa-miR-320d	ENSG00000136238	RAC1	protein_coding	chr7	6443217	6443223	6443196	6443224	+	11	0	AGO1-4,AGO2	1	0	1	1	1	0	1	2
MIMAT0009198	hsa-miR-224-3p	ENSG00000136238	RAC1	protein_coding	chr7	6442229	6442235	6442229	6442235	+	6	0	AGO1-4,AGO2	0	0	1	0	0	0	0	2
MIMAT0011159	hsa-miR-2115-3p	ENSG00000136238	RAC1	protein_coding	chr7	6443095	6443101	6443073	6443101	+	22	0	AGO1,AGO1-4,AGO2,AGO3	0	0	0	1	0	1	0	2
MIMAT0015023	hsa-miR-3150a-3p	ENSG00000136238	RAC1	protein_coding	chr7	6442970	6442976	6442970	6442976	+	25	0	AGO1,AGO1-4,AGO2	0	0	1	0	0	0	0	0
MIMAT0015056	hsa-miR-3179	ENSG00000136238	RAC1	protein_coding	chr7	6443051	6443057	6443030	6443058	+	26	0	AGO1,AGO1-4,AGO2	0	0	1	1	0	0	0	0
MIMAT0015056	hsa-miR-3179	ENSG00000136238	RAC1	protein_coding	chr7	6443468	6443473	6443468	6443473	+	20	0	AGO1-4,AGO2	0	0	1	0	0	0	0	0
MIMAT0015088	hsa-miR-514b-3p	ENSG00000136238	RAC1	protein_coding	chr7	6442883	6442889	6442883	6442889	+	6	0	AGO1-4,AGO2	0	0	0	0	0	1	0	4
MIMAT0017392	hsa-miR-3200-5p	ENSG00000136238	RAC1	protein_coding	chr7	6442351	6442379	6442351	6442379	+	5	0	AGO1-4,AGO2	0	0	0	1	0	0	0	2
MIMAT0017392	hsa-miR-3200-5p	ENSG00000136238	RAC1	protein_coding	chr7	6442502	6442530	6442502	6442530	+	13	0	AGO1-4,AGO2	0	0	0	1	0	0	0	2
MIMAT0017989	hsa-miR-3612	ENSG00000136238	RAC1	protein_coding	chr7	6442545	6442550	6442523	6442551	+	14	0	AGO1-4,AGO2	0	0	1	1	0	0	0	1
MIMAT0017989	hsa-miR-3612	ENSG00000136238	RAC1	protein_coding	chr7	6442967	6442973	6442946	6442974	+	26	0	AGO1,AGO1-4,AGO2,AGO3	0	0	1	1	0	0	0	1
MIMAT0017989	hsa-miR-3612	ENSG00000136238	RAC1	protein_coding	chr7	6443071	6443077	6443050	6443078	+	27	0	AGO1,AGO1-4,AGO2,AGO3	0	0	1	1	0	0	0	1
MIMAT0017989	hsa-miR-3612	ENSG00000136238	RAC1	protein_coding	chr7	6443350	6443355	6443328	6443356	+	32	0	AGO1,AGO1-4,AGO2	0	0	1	1	0	0	0	1
MIMAT0017990	hsa-miR-3613-5p	ENSG00000136238	RAC1	protein_coding	chr7	6443410	6443438	6443410	6443438	+	35	0	AGO1,AGO1-4,AGO2,AGO3	0	0	0	1	0	0	0	1
MIMAT0017990	hsa-miR-3613-5p	ENSG00000136238	RAC1	protein_coding	chr7	6443458	6443486	6443458	6443486	+	25	0	AGO1,AGO1-4,AGO2	0	0	0	1	0	0	0	1
MIMAT0018005	hsa-miR-3622b-5p	ENSG00000136238	RAC1	protein_coding	chr7	6442964	6442970	6442964	6442970	+	24	0	AGO1,AGO1-4,AGO2	0	0	1	0	0	0	0	1
MIMAT0018443	hsa-miR-374c-5p	ENSG00000136238	RAC1	protein_coding	chr7	6442894	6442922	6442894	6442922	+	11	0	AGO1-4,AGO2	0	0	0	1	0	0	0	2
MIMAT0018443	hsa-miR-374c-5p	ENSG00000136238	RAC1	protein_coding	chr7	6443058	6443086	6443058	6443086	+	29	0	AGO1,AGO1-4,AGO2,AGO3	0	0	0	1	0	0	0	2
MIMAT0018944	hsa-miR-4429	ENSG00000136238	RAC1	protein_coding	chr7	6442688	6442694	6442667	6442695	+	15	0	AGO1,AGO1-4,AGO2	0	0	1	1	0	0	0	0
MIMAT0018944	hsa-miR-4429	ENSG00000136238	RAC1	protein_coding	chr7	6442940	6442945	6442918	6442946	+	15	0	AGO1,AGO1-4,AGO2,AGO3	0	0	1	1	0	0	0	0
MIMAT0018944	hsa-miR-4429	ENSG00000136238	RAC1	protein_coding	chr7	6443217	6443223	6443196	6443224	+	11	0	AGO1-4,AGO2	0	0	1	1	0	0	1	0
MIMAT0019218	hsa-miR-3194-3p	ENSG00000136238	RAC1	protein_coding	chr7	6443158	6443163	6443158	6443163	+	14	0	AGO1,AGO1-4,AGO2	0	0	1	0	0	0	0	0
MIMAT0022479	hsa-miR-5688	ENSG00000136238	RAC1	protein_coding	chr7	6442202	6442208	6442180	6442208	+	12	0	AGO1,AGO1-4,AGO2	0	0	0	1	0	1	0	0
MIMAT0022479	hsa-miR-5688	ENSG00000136238	RAC1	protein_coding	chr7	6442244	6442268	6442240	6442272	+	5	0	AGO1-4,AGO2	0	0	0	2	0	0	0	0
MIMAT0022705	hsa-miR-539-3p	ENSG00000136238	RAC1	protein_coding	chr7	6443570	6443576	6443549	6443577	+	20	0	AGO1,AGO1-4,AGO2	0	0	0	1	0	1	0	3
MIMAT0022706	hsa-miR-561-5p	ENSG00000136238	RAC1	protein_coding	chr7	6443586	6443592	6443565	6443593	+	18	0	AGO1,AGO1-4,AGO2	0	0	1	1	0	0	0	1
MIMAT0022726	hsa-miR-1306-5p	ENSG00000136238	RAC1	protein_coding	chr7	6442491	6442497	6442491	6442497	+	5	0	AGO1-4	0	0	1	0	0	0	0	5
MIMAT0022834	hsa-miR-365b-3p	ENSG00000136238	RAC1	protein_coding	chr7	6442981	6442987	6442960	6442988	+	30	0	AGO1,AGO1-4,AGO2,AGO3	0	0	1	1	0	0	1	4
